# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240301
# End date: 20240331
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/ladies-c3/leather-jackets-c9,1022,145966,0.007001630516695669,15.747372675828618,932,789,0.7675097276264592,95.19527896995709,13112,9,0
/,1015,25810,0.03932584269662921,16.62247191011236,1085,822,0.5186119873817034,91.79815668202765,16294,2,0
/mens-c4/leather-jackets-c25,771,111162,0.006935823392886059,17.46432234036811,705,610,0.7953063885267275,86.93191489361702,8948,2,0
/handbags-c6,585,74525,0.007849714860784972,27.93390137537739,544,430,0.7251264755480608,80.95404411764706,5998,0,0
/handbags-c6/backpacks-c89,581,61989,0.009372630628014647,18.91487199341819,531,423,0.7473498233215548,74.32391713747646,6122,1,0
/handbags-c6/marta-ponti-m38,462,8336,0.05542226487523992,6.492322456813819,389,248,0.5767441860465117,29.311053984575835,2901,0,0
/luggage-c7/backpacks-rucksacks-c52,396,36864,0.0107421875,21.56171332465278,346,280,0.7486631016042781,59.8121387283237,3681,0,0
/mens-c4/leather-jackets-c25/trapper-m33,357,7977,0.04475366679202708,15.106681709916009,298,220,0.6586826347305389,55.38590604026846,3344,0,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92,345,31206,0.011055566237262065,13.65022752034865,299,201,0.6222910216718266,37.8561872909699,2881,0,0
/mens-c4/man-bags-briefcases-c12,316,57361,0.0055089695088997755,31.515524485277453,296,257,0.8006230529595015,81.57094594594595,3444,0,0
/gift-accessories-c8/wallets-c16,302,46267,0.0065273304947370695,28.099314846434822,284,240,0.7843137254901961,69.03169014084507,2884,0,0
/handbags-c6/ashwood-c30,287,24702,0.011618492429762772,11.899805683750303,244,195,0.7831325301204819,126.90163934426229,3303,1,0
/luggage-c7/holdall-c15,260,26953,0.009646421548621675,22.28642451675138,228,198,0.8081632653061225,79.17543859649123,3061,2,0
/handbags-c6/cross-body-bag-c87,255,38698,0.006589487828828363,30.16442710217582,232,202,0.8112449799196787,95.19396551724138,3001,3,0
/ladies-c3/sheepskin-jackets-c11,204,26258,0.007769060857643385,17.437923680402164,183,145,0.7286432160804021,73.37704918032787,2213,0,0
