# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20231231
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/mens-c4/leather-jackets-c25,14538,1432944,0.0101455465112384,17.926221122388593,12049,9659,0.7300279646285239,83.07386505104158,122563,53,0
/ladies-c3/leather-jackets-c9,12645,1674452,0.007551724385052543,18.219284876484963,10650,8563,0.7447382153417986,95.13596244131456,127961,61,0
/,11850,312828,0.03788024089915225,19.710233738667895,10067,8165,0.5398347107438016,113.63623721068839,161643,134,0
/handbags-c6,6875,720606,0.009540581122000095,23.129164897322532,5421,4468,0.7502938706968934,90.38129496402878,58332,31,0
/ladies-c3/sheepskin-jackets-c11,5500,382640,0.01437382395985783,13.12161300439055,4058,3263,0.7579558652729385,88.13578117299163,45401,9,0
/handbags-c6/marta-ponti-m38,4662,80981,0.057569059408997175,8.830454057124511,3952,2709,0.6451536080019052,32.93345141700405,27558,0,0
/mens-c4/sheepskin-jackets-c26,4644,317944,0.014606345771582417,14.879846765468132,3612,3002,0.749001996007984,77.27131782945736,36358,0,0
/handbags-c6/backpacks-c89,4274,416105,0.010271445909085446,23.183999230963337,3680,2957,0.747661188369153,66.06847826086957,34237,12,0
/mens-c4/man-bags-briefcases-c12,3842,595419,0.006452598926134369,29.621930103003095,3114,2467,0.7649612403100775,78.11303789338471,30396,13,0
/mens-c4/leather-jackets-c25/trapper-m33,3529,146362,0.024111449693226383,7.371278063978355,2742,2072,0.6760195758564437,53.322757111597376,23631,1,0
/luggage-c7/backpacks-rucksacks-c52,3375,258063,0.013078201834435777,17.680977125740615,2893,2336,0.7641478573765129,62.1133771171794,28083,18,0
/gift-accessories-c8/mens-gloves-c37,2813,233995,0.012021624393683625,20.69042928267698,2370,1969,0.7770323599052881,65.05864978902953,23204,39,0
/handbags-c6/ashwood-c30,2737,215896,0.012677400229740246,11.56627728165413,1987,1583,0.7477562588568729,106.67237040764972,23446,12,0
/luggage-c7/holdall-c15,2546,280881,0.009064336854397413,16.297994524371532,1957,1610,0.7619498343587316,92.89678078691875,25262,21,0
/luggage-c7/wash-toiletry-bags-c55,2500,292659,0.008542365005005825,27.71136715426486,1969,1651,0.7933685728015377,76.83494159471813,24263,50,0
/mens-c4/mens-waistcoats-c58,2206,182129,0.012112294033349989,21.449560476365654,1432,1158,0.7509727626459144,74.31913407821229,15068,12,0
/mens-c4/leather-jackets-c25/brown-t3,1988,420923,0.004722954079487222,14.4272349099479,1561,1196,0.7266099635479951,52.779628443305576,15665,4,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92,1778,277633,0.006404137836640457,10.934316165585503,1416,1077,0.7237903225806451,42.99929378531073,12963,2,0
/luggage-c7,1680,250362,0.006710283509478276,27.297137744545896,1218,937,0.7196620583717358,63.85796387520526,11067,3,0
/size-guide-i9,1455,169671,0.008575419488303836,9.38961873272392,1253,807,0.5847826086956521,27.201117318435752,5595,0,0
/ladies-c3/ladies-waistcoats-c47,1265,114815,0.011017724164961024,27.1969429081566,933,717,0.7376543209876543,59.90246516613076,9065,5,0
/handbags-c6/cross-body-bag-c87,1211,268944,0.004502796121125588,34.59308257481111,1126,924,0.7725752508361204,95.69449378330373,13653,7,0
/mens-c4/leather-jackets-c25/3-4-styles-c100,1176,137638,0.008544152051032419,7.412110027753963,865,668,0.7053854276663146,57.75028901734104,7906,3,0
/ladies-c3/leather-jackets-c9/red-t11,1016,297206,0.003418504337059144,10.612497728848004,802,603,0.7119244391971665,46.704488778054866,7286,9,0
/mens-c4/leather-jackets-c25/ashwood-m1,1004,85061,0.011803294106582336,14.697758079495891,671,524,0.706199460916442,84.0849478390462,7368,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98,989,329163,0.003004590430880749,14.582197877647245,763,613,0.757725587144623,54.876802096985585,7507,1,0
/gift-accessories-c8/wallets-c16,919,197411,0.004655262371397744,39.568438435548174,831,688,0.7791619479048698,69.8086642599278,7875,5,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35,898,65787,0.013650113244257984,14.664872999224771,670,521,0.7040540540540541,65.49104477611941,6574,1,0
/mens-c4/leather-jackets-c25/bomber-styles-c99,875,570461,0.0015338471867489627,19.68195897703787,729,581,0.7516170763260026,63.19615912208505,6848,2,0
/mens-c4/leather-jackets-c25/red-t11,845,71801,0.01176863831980056,13.067185693792565,694,466,0.6366120218579235,33.49279538904899,5164,1,0
/ladies-c3/leather-jackets-c9/ashwood-m1,830,499552,0.0016614886938697072,5.996054464800461,540,402,0.67,70.87037037037037,5812,2,0
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,823,33675,0.024439495174461767,13.683652561247216,635,472,0.7087087087087087,59.669291338582674,5734,0,0
/luggage-c7/holdall-c15/ashwood-m1,805,107381,0.00749667073318371,30.948817761056425,496,425,0.7671480144404332,109.87903225806451,6621,4,0
/mens-c4,792,141802,0.005585252676266908,13.976883259756562,628,514,0.7219101123595506,126.32165605095541,9237,4,0
/ashwood-m1,759,66435,0.011424700835403026,7.1082411379543915,588,478,0.7648,133.0595238095238,9550,6,0
/handbags-c6/shoulder-bag-c86,756,128699,0.005874171516484199,24.943736936572932,657,503,0.7034965034965035,59.534246575342465,5852,2,0
/handbags-c6/navy-t49,749,126445,0.005923524061845071,14.837233579817312,642,530,0.7910447761194029,73.5607476635514,6699,5,0
/ladies-c3/leather-jackets-c9/tan-t25,745,263666,0.0028255444387975696,7.870889686193896,546,466,0.803448275862069,88.68131868131869,6591,4,0
/handbags-c6/tan-t25,720,123653,0.005822745909925355,14.440409856614883,590,457,0.7323717948717948,68.89322033898306,5067,2,0
/ladies-c3/leather-jackets-c9/burgundy-t59,711,460300,0.0015446447968716056,7.466052574407994,554,372,0.6241610738255033,50.51985559566787,5516,3,0
/mens-c4/leather-jackets-c25/blue-t2,710,73557,0.00965237842761396,11.981442962600433,540,411,0.7147826086956521,53.672222222222224,5248,0,0
/ladies-c3/leather-jackets-c9/3-4-styles-c91,704,301561,0.0023345193841378693,7.305802142850037,509,393,0.7224264705882353,54.46561886051081,4791,1,0
/gift-accessories-c8/wallets-c16/ashwood-m1,700,43746,0.016001462990902025,35.70623599871988,566,434,0.6791862284820032,62.706713780918726,5560,7,0
/map/leather-company-london,677,32549,0.02079941012012658,14.470859319794771,503,379,0.727447216890595,64.4831013916501,4788,0,0
/mens-c4/mens-jackets-coats-c182,669,82545,0.008104670179901872,25.80493064389121,477,398,0.7439252336448599,100.05660377358491,6076,4,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113,606,205704,0.0029459806323649516,28.384372690856765,528,430,0.7651245551601423,78.1780303030303,6024,3,0
/mens-c4/leather-jackets-c25/size-5xl-t29,605,30107,0.02009499451954695,21.15511342877072,440,341,0.7301927194860813,78.02272727272727,4920,2,0
/gift-accessories-c8/purses-c36,596,169522,0.0035157678649378843,30.39710480055686,478,402,0.788235294117647,87.97907949790795,6365,2,0
/ladies-c3,581,116323,0.004994712997429571,9.445913533866905,407,353,0.7384937238493724,180.02211302211302,7596,13,0
/handbags-c6/the-bridge-m7,566,89793,0.006303386678248861,9.55485394184402,336,290,0.8033240997229917,49.705357142857146,2408,0,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234,543,488519,0.0011115227862171174,6.966654316413487,659,516,0.6523388116308471,70.76934749620638,7851,2,0
/sheepskin-fur-c5/sheepskin-hats-c56,533,35731,0.014917018835185133,19.212840390697153,401,338,0.7494456762749445,67.2219451371571,4059,5,0
/mens-c4/leather-jackets-c25/biker-styles-c97,522,251692,0.0020739634156031975,16.66181285062696,478,393,0.6906854130052724,70.56694560669456,5574,0,0
/mens-c4/leather-jackets-c25/tan-t25,520,48746,0.010667541952160178,17.290054568579986,378,308,0.779746835443038,65.9074074074074,3876,0,0
/mens-c4/leather-jackets-c25/white-t13,489,76858,0.006362382575659007,14.920294569205549,401,267,0.651219512195122,27.351620947630924,2982,0,0
/ladies-c3/leather-jackets-c9/navy-t49,480,95016,0.005051780752715332,8.4632798686537,365,301,0.76010101010101,51.345205479452055,3746,1,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-m10,473,42794,0.011052951348319857,26.710964153853343,346,294,0.7819148936170213,71.29768786127168,4555,16,0
/sheepskin-fur-c5,468,49792,0.009399100257069408,16.82260202442159,441,334,0.6929460580912863,82.46031746031746,4869,0,0
/gift-accessories-c8/ladies-gloves-c38/ashwood-m1,459,20294,0.02261752242041983,41.57879176111166,329,255,0.6891891891891891,76.95744680851064,4026,3,0
/handbags-c6/sienna-de-luca-m56,443,23905,0.018531687931395105,5.808617444049362,373,227,0.5850515463917526,31.308310991957104,2766,1,0
/handbags-c6/cheltenham-croc-collection-c177,432,45801,0.009432108469247396,16.24532215453811,365,290,0.7532467532467533,45.895890410958906,3232,0,0
/mens-c4/accessories-c27,422,73569,0.005736111677472849,31.407399855917575,339,272,0.7640449438202247,60.24483775811209,2814,1,0
/map/leather-company-solihull,420,14341,0.02928666062338749,17.7486925597936,287,261,0.8207547169811321,141.97212543554008,4805,1,0
/sheepskin-fur-c5/sheepskin-gloves-c28,419,35524,0.011794842923094247,21.128195023082988,330,271,0.7809798270893372,57.42424242424242,3176,4,0
/gift-accessories-c8/purses-c36/ashwood-m1,413,40388,0.010225809646429633,32.406308804595426,278,230,0.7692307692307693,92.87769784172662,3422,2,0
/luggage-c7/backpacks-rucksacks-c52/ashwood-m1,404,50641,0.007977725558342055,15.889358424991608,283,229,0.7557755775577558,79.46643109540636,3314,1,0
/handbags-c6/ashwood-m1/burgundy-t59,398,60221,0.006608990219358696,10.591272147589711,343,263,0.7325905292479109,41.737609329446066,2797,1,0
/handbags-c6/ashwood-m1/green-t6,392,51089,0.007672884573978743,21.266769754741727,323,255,0.7657657657657657,75.43962848297214,3542,3,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13,391,31808,0.012292505030181087,16.754118460764587,294,240,0.7766990291262136,69.1734693877551,2935,0,0
/handbags-c6/brampton-m25,370,65156,0.005678678863036405,5.320200748971699,298,166,0.535483870967742,24.593959731543624,1883,0,0
/mens-c4/leather-jackets-c25/size-3xl-t27,364,31122,0.011695906432748537,19.95556198187777,273,197,0.6936619718309859,77.47252747252747,3107,1,0
/ladies-c3/leather-jackets-c9/size-22-t37,358,310996,0.0011511402075910944,6.864403400686825,265,207,0.7237762237762237,80.83018867924528,3055,1,0
/ladies-c3/leather-jackets-c9/green-t6,357,80777,0.00441957487898783,12.584299986382263,278,206,0.7177700348432056,65.74820143884892,3554,0,0
/gift-accessories-c8/ladies-gloves-c38/red-t11,351,30155,0.01163986071961532,15.497562593268114,290,221,0.7491525423728813,42.86551724137931,2731,4,0
/mens-c4/man-bags-briefcases-c12/ashwood-m1,351,96306,0.003644632733163043,19.180352210661848,256,225,0.7894736842105263,100.29296875,2851,0,0
/luggage-c7/suit-carriers-c51/ashwood-m1,346,23764,0.014559838411041913,26.691297761319642,251,224,0.7593220338983051,47.96414342629482,2794,4,0
/mens-c4/leather-jackets-c25/size-4xl-t28,344,22781,0.015100302883982265,20.64979588253369,262,180,0.6545454545454545,76.2175572519084,2666,2,0
/ladies-c3/skirts-jeans-c74/skirts-dresses-c127,334,43846,0.007617570587966975,27.68831820462528,282,223,0.7311475409836066,46.47163120567376,2452,3,0
/luggage-c7/wash-toiletry-bags-c55/ashwood-m1,329,55085,0.005972587818825452,26.715330852319145,248,218,0.8482490272373541,78.62903225806451,3666,2,0
/mens-c4/leather-jackets-c25/bugatti-m51,328,8799,0.0372769632912831,14.417320150017048,266,149,0.5340501792114696,22.42105263157895,1845,0,0
/ladies-c3/sienna-de-luca-m56,324,4930,0.06572008113590264,6.003245436105477,238,147,0.5903614457831325,30.277310924369747,1712,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128,319,42723,0.007466704117220233,27.214661891721086,287,240,0.7894736842105263,52.62020905923345,2457,2,0
/luggage-c7/backpacks-rucksacks-c52/tan-t25,318,48486,0.006558594233386957,8.427030483026028,265,201,0.7102473498233216,43.52452830188679,2220,0,0
/handbags-c6/cross-body-bag-c87/ashwood-m1,313,45552,0.006871268001404988,28.891025641025642,206,179,0.8211009174311926,105.27184466019418,3012,0,0
/handbags-c6/teal-t74,306,35267,0.008676666572149602,10.714634077182636,252,170,0.6227106227106227,32.13492063492063,1919,0,0
/mens-c4/mens-waistcoats-c58/sheepskin-gilet-tobacco-norden-p814,296,23553,0.012567401180316733,11.866853479386915,204,172,0.8,65.16176470588235,2410,0,0
/gift-accessories-c8/wallets-c16/marta-ponti-m38,295,6798,0.04339511621065019,7.479552809649897,246,177,0.6704545454545454,39.016260162601625,1957,0,0
/handbags-c6/orange-t8,292,69860,0.004179788147724019,19.780002862868596,244,205,0.7884615384615384,53.454918032786885,2167,1,0
/contact-us-i3,289,48377,0.005973913223225913,11.315480496930359,294,221,0.6242937853107344,51.09863945578231,2149,1,0
/gift-accessories-c8/ladies-gloves-c38/brown-t3,285,36054,0.007904809452487935,18.50612969434737,238,177,0.708,50.41596638655462,2607,4,0
/mens-c4/leather-jackets-c25/size-xs-t15,284,46572,0.006098084686077471,18.153139225285578,241,169,0.676,48.59751037344398,2071,2,0
/luggage-c7/manbags-briefcases-c64,282,42882,0.006576185812228907,23.47045380346066,195,165,0.8048780487804879,66.3025641025641,1641,1,0
/mens-c4/mens-shearling-sheepskin-coat-honey-tan-del-boy-p6074,280,32309,0.00866631588721409,3.932247980438887,386,200,0.47393364928909953,31.808290155440414,2610,2,0
/ladies-c3/leather-jackets-c9/grey-t7,276,47340,0.0058301647655259825,10.175475285171103,208,156,0.7188940092165899,43.85096153846154,1886,0,0
/mens-c4/leather-jackets-c25/burgundy-t59,271,25234,0.010739478481413964,15.031505112150274,227,138,0.5702479338842975,30.68281938325991,1937,0,0
/gift-accessories-c8/ladies-gloves-c38/xl-t19,270,9127,0.029582557247726526,27.256491727840473,0,0,0,0,0,0,0
/luggage-c7/leather-tablet-a4-sleeves-c151,259,16540,0.0156590084643289,23.73609431680774,231,183,0.746938775510204,43.82251082251082,2065,0,0
/handbags-c6/ashwood-m1/grey-t7,258,62198,0.004148043345445191,25.945930737322744,216,159,0.7066666666666667,54.611111111111114,2086,1,0
/handbags-c6/chestnut-t26,252,92581,0.0027219407869865306,6.5963534634536245,214,159,0.7162162162162162,60.72429906542056,2364,1,0
/map/leather-company-birmingham-hq,251,10248,0.024492583918813426,9.891783762685401,212,165,0.7333333333333333,79.16037735849056,2252,2,0
/map,245,22290,0.010991475998205474,9.999147599820548,185,139,0.6881188118811881,68.44324324324324,1676,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118,245,73718,0.0033234759488862966,11.835372636262514,224,186,0.7914893617021277,108.78125,2744,3,0
/gift-accessories-c8/ladies-gloves-c38/navy-t49,239,19926,0.01199437920305129,10.000802970992673,192,134,0.6600985221674877,31.692708333333332,1587,3,0
